sale_no,Address,CouncilArea,Car,Price,Date,Method,SellerG,Suburb,Regionname,Postcode,Propertycount,Lattitude,Longtitude,Distance,Type,Rooms,Bedroom2,Bathroom,Landsize,YearBuilt,BuildingArea
7186,3/25 Holloway St,Glen Eira,3,822500.0,12/11/2016,S,hockingstuart,Ormond,Southern Metropolitan,3204.0,3578,-37.9018,145.0477,11.8,u,3,3,2,0.0,1970,93.0
7187,2/43 Ulupna Rd,Glen Eira,1,810000.0,12/11/2016,S,hockingstuart,Ormond,Southern Metropolitan,3204.0,3578,-37.9001,145.0428,11.8,h,2,2,1,210.0,1996,90.0
7188,16 Wallen Rd,Glen Eira,1,1322000.0,12/11/2016,S,hockingstuart,Ormond,Southern Metropolitan,3204.0,3578,-37.9036,145.0521,11.8,h,3,3,1,551.0,1940,156.0
7192,58 Draper St,Glen Eira,1,1845000.0,15/10/2016,S,Buxton,Ormond,Southern Metropolitan,3204.0,3578,-37.9061,145.0509,11.8,h,4,4,3,718.0,1939,189.0
7193,16 Sherwood St,Glen Eira,2,1535000.0,15/10/2016,S,Marshall,Ormond,Southern Metropolitan,3204.0,3578,-37.9047,145.0274,11.8,h,3,3,1,578.0,1935,140.0
7194,21 Stewart St,Glen Eira,2,2005000.0,15/10/2016,S,hockingstuart,Ormond,Southern Metropolitan,3204.0,3578,-37.905,145.029,11.8,h,4,4,2,691.0,1935,193.0
7195,3/16 Wheeler St,Glen Eira,1,932000.0,15/10/2016,S,Woodards,Ormond,Southern Metropolitan,3204.0,3578,-37.9069,145.041,11.8,u,3,3,2,180.0,1997,92.0
7196,245 Grange Rd,Glen Eira,2,1500000.0,16/04/2016,VB,Ray,Ormond,Southern Metropolitan,3204.0,3578,-37.8993,145.0447,11.8,h,4,4,2,862.0,1970,153.0
7198,13 Parker St,Glen Eira,2,1390000.0,16/07/2016,SA,Ray,Ormond,Southern Metropolitan,3204.0,3578,-37.9032,145.049,11.8,h,4,4,2,666.0,1937,158.0
7199,2 Stewart St,Glen Eira,1,940000.0,16/07/2016,PI,Buxton,Ormond,Southern Metropolitan,3204.0,3578,-37.9064,145.0291,11.8,h,3,3,1,397.0,1940,124.0
7200,6/13 Ulupna Rd,Glen Eira,1,296000.0,17/09/2016,SP,Thomson,Ormond,Southern Metropolitan,3204.0,3578,-37.9028,145.0426,11.8,u,1,1,1,0.0,1970,36.0
7202,1/75 Lillimur Rd,Glen Eira,1,475000.0,19/11/2016,S,Gary,Ormond,Southern Metropolitan,3204.0,3578,-37.8986,145.042,11.8,u,2,2,1,0.0,2011,52.0
7203,1/25 Murray Rd,Glen Eira,1,820000.0,22/05/2016,PI,Buxton,Ormond,Southern Metropolitan,3204.0,3578,-37.9062,145.02700000000004,11.8,u,3,3,2,238.0,1998,127.0
7204,2/26 Wicklow St,Glen Eira,1,940000.0,23/04/2016,PI,Buxton,Ormond,Southern Metropolitan,3204.0,3578,-37.9061,145.0478,11.8,u,3,3,2,382.0,1998,137.0
7206,1 Carcoola Ct,Glen Eira,2,1470000.0,25/02/2017,S,Woodards,Ormond,Southern Metropolitan,3204.0,3578,-37.9071,145.0439,11.8,h,3,3,2,0.0,1980,163.0
7208,5/11 Ormond Rd,Glen Eira,1,430000.0,25/02/2017,PI,Purplebricks,Ormond,Southern Metropolitan,3204.0,3578,-37.903,145.0452,11.8,u,2,2,1,0.0,1970,69.0
7209,10/21 Lillimur Rd,Glen Eira,1,362000.0,26/07/2016,SP,hockingstuart,Ormond,Southern Metropolitan,3204.0,3578,-37.9016,145.0414,11.8,u,1,1,1,0.0,2010,44.0
7210,3/11 Ormond Rd,Glen Eira,1,410000.0,26/07/2016,SA,Stockdale,Ormond,Southern Metropolitan,3204.0,3578,-37.903,145.0452,11.8,u,2,2,1,0.0,1970,65.0
7214,2 Wimmera St,Glen Eira,2,1177000.0,27/11/2016,S,Thomson,Ormond,Southern Metropolitan,3204.0,3578,-37.9024,145.0539,11.8,h,2,2,1,452.0,1930,105.0
7215,2/35 Leila Rd,Glen Eira,1,617500.0,28/05/2016,S,Biggin,Ormond,Southern Metropolitan,3204.0,3578,-37.9011,145.0474,11.8,u,2,2,1,94.0,1970,91.0
7218,3/302 Grange Rd,Glen Eira,1,405000.0,28/08/2016,VB,Besser,Ormond,Southern Metropolitan,3204.0,3578,-37.9031,145.0444,11.8,u,2,2,1,0.0,1970,68.0
7221,22 Clarendon Pde,Maribyrnong,2,1020000.0,3/12/2016,PI,Alexkarbon,West Footscray,Western Metropolitan,3012.0,5058,-37.8053,144.8681,8.2,h,6,6,3,554.0,1940,199.0
7222,140 Essex St,Maribyrnong,1,912500.0,3/12/2016,S,Village,West Footscray,Western Metropolitan,3012.0,5058,-37.7933,144.876,8.2,h,2,2,1,444.0,1940,98.0
7226,29 Devonshire St,Maribyrnong,1,710000.0,4/03/2017,PI,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.7906,144.8687,8.2,h,4,4,1,255.0,1920,131.0
7227,90 Pitt St,Maribyrnong,3,837000.0,4/03/2017,S,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.7926,144.8639,8.2,h,4,4,2,390.0,1950,149.0
7229,86 Ashley St,Maribyrnong,2,850000.0,4/06/2016,S,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.7903,144.8639,8.2,h,4,4,2,497.0,1980,179.0
7230,1/12 Hatfield Ct,Maribyrnong,1,520000.0,7/05/2016,SP,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.809,144.8686,8.2,u,6,4,2,0.0,1970,171.0
7230,1/12 Hatfield Ct,Maribyrnong,1,520000.0,7/05/2016,SP,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.809,144.8686,8.2,u,4,4,2,0.0,1970,171.0
7231,2/705 Barkly St,Maribyrnong,1,347000.0,7/11/2016,SP,Jas,West Footscray,Western Metropolitan,3012.0,5058,-37.7964,144.8672,8.2,u,3,2,1,0.0,1965,56.0
7233,12/32 Argyle St,Maribyrnong,2,438000.0,8/10/2016,S,hockingstuart,West Footscray,Western Metropolitan,3012.0,5058,-37.7952,144.8749,8.2,h,2,2,1,0.0,1970,75.0
7236,5/28 Hampton Pde,Maribyrnong,1,415000.0,10/09/2016,S,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.806,144.8674,8.2,h,2,2,1,80.0,1980,64.0
7237,1/37 Hampton Pde,Maribyrnong,2,723000.0,10/09/2016,S,Village,West Footscray,Western Metropolitan,3012.0,5058,-37.8066,144.8666,8.2,h,3,3,1,302.0,1938,125.0
7238,1/12 Hatfield Ct,Maribyrnong,1,530000.0,10/09/2016,SP,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.809,144.8686,8.2,u,6,4,2,0.0,1970,171.0
7238,1/12 Hatfield Ct,Maribyrnong,1,530000.0,10/09/2016,SP,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.809,144.8686,8.2,u,4,4,2,0.0,1970,171.0
7239,45 Hansen St,Maribyrnong,2,967000.0,10/12/2016,S,Jas,West Footscray,Western Metropolitan,3012.0,5058,-37.8067,144.8761,8.2,h,3,3,1,347.0,1925,113.0
7240,13 Soudan Rd,Maribyrnong,1,840000.0,10/12/2016,S,Brad,West Footscray,Western Metropolitan,3012.0,5058,-37.7914,144.8812,8.2,h,3,3,1,442.0,1950,123.0
7242,12 Stonemark Ct,Maribyrnong,1,910000.0,11/02/2017,S,Biggin,West Footscray,Western Metropolitan,3012.0,5058,-37.7941,144.881,8.2,h,3,3,1,412.0,1980,162.0
7244,11 Elphinstone St,Maribyrnong,3,820000.0,12/11/2016,S,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.7937,144.8732,8.2,h,3,3,1,440.0,1950,131.0
7245,12 Stanley St,Maribyrnong,1,756000.0,13/08/2016,S,Brad,West Footscray,Western Metropolitan,3012.0,5058,-37.7915,144.8733,8.2,h,3,3,1,353.0,1925,360.0
7248,1/9 Indwe St,Maribyrnong,2,620000.0,15/10/2016,S,Nelson,West Footscray,Western Metropolitan,3012.0,5058,-37.8038,144.8679,8.2,t,3,3,1,255.0,2001,148.0
7250,20 Warleigh Rd,Maribyrnong,3,875000.0,15/10/2016,SP,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.7995,144.8794,8.2,h,3,3,2,336.0,1910,94.0
7253,28 Khartoum St,Maribyrnong,2,830000.0,17/09/2016,S,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.7919,144.8793,8.2,h,4,2,1,426.0,1930,144.0
7255,2/30 Fontein St,Maribyrnong,1,545000.0,18/03/2017,SP,Biggin,West Footscray,Western Metropolitan,3012.0,5058,-37.8004,144.8647,8.2,u,2,2,1,154.0,2005,2.0
7258,8 Dongola Rd,Maribyrnong,3,913000.0,19/11/2016,S,hockingstuart,West Footscray,Western Metropolitan,3012.0,5058,-37.7911,144.8821,8.2,h,3,3,1,448.0,1925,96.0
7259,23 Fontein St,Maribyrnong,2,850000.0,22/05/2016,S,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.8009,144.8653,8.2,h,2,2,1,462.0,1960,101.0
7264,50 Hex St,Maribyrnong,1,770000.0,24/09/2016,S,Village,West Footscray,Western Metropolitan,3012.0,5058,-37.8021,144.8629,8.2,h,2,3,1,267.0,1940,95.0
7265,77 Suffolk St,Maribyrnong,2,495000.0,24/09/2016,S,Burnham,West Footscray,Western Metropolitan,3012.0,5058,-37.7905,144.8714,8.2,h,2,2,1,161.0,1977,700.0
7266,107 Alma St,Maribyrnong,4,1575000.0,25/02/2017,S,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.7936,144.8639,8.2,h,3,3,1,1000.0,1930,85.0
7269,6/16 Warleigh Rd,Maribyrnong,1,288000.0,25/02/2017,SP,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.7993,144.8794,8.2,u,1,1,1,628.0,1970,44.0
7270,44 Clive St,Maribyrnong,2,1151500.0,26/07/2016,SP,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.7978,144.8743,8.2,h,3,4,1,536.0,1925,113.0
7271,31 Napoleon St,Maribyrnong,2,860000.0,26/07/2016,S,Biggin,West Footscray,Western Metropolitan,3012.0,5058,-37.7912,144.868,8.2,h,3,3,1,501.0,1960,147.0
7272,55 Elphinstone St,Maribyrnong,3,805000.0,27/06/2016,S,Jas,West Footscray,Western Metropolitan,3012.0,5058,-37.796,144.8728,8.2,h,3,3,1,372.0,1920,96.0
7274,5/14 Busch St,Maribyrnong,1,450000.0,27/11/2016,S,hockingstuart,West Footscray,Western Metropolitan,3012.0,5058,-37.7956,144.8762,8.2,h,2,2,1,0.0,1980,90.0
7278,18 Molesworth Ct,Maribyrnong,1,660000.0,28/05/2016,S,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.7943,144.8741,8.2,h,3,3,1,321.0,1945,130.0
7278,18 Molesworth Ct,Maribyrnong,1,660000.0,28/05/2016,S,Sweeney,West Footscray,Western Metropolitan,3012.0,5058,-37.79429,144.87412,6.4,h,4,4,2,323.0,1945,130.0
7279,4/17 Beaumont Pde,Maribyrnong,1,420000.0,28/08/2016,VB,Greg,West Footscray,Western Metropolitan,3012.0,5058,-37.8079,144.8684,8.2,u,2,2,1,781.0,2013,82.0
7282,121 Suffolk St,Maribyrnong,1,878000.0,30/07/2016,S,Village,West Footscray,Western Metropolitan,3012.0,5058,-37.7901,144.8682,8.2,h,3,3,1,397.0,1960,127.0
7283,7 Dalworth St,Brimbank,2,765000.0,4/02/2016,SA,Barry,Albion,Western Metropolitan,3020.0,2185,-37.7812,144.8121,13.9,h,2,2,1,672.0,1958,111.0
7284,14 Delmont St,Brimbank,3,730000.0,4/03/2017,S,hockingstuart,Albion,Western Metropolitan,3020.0,2185,-37.7801,144.8121,13.9,h,3,3,2,628.0,1960,140.0
7285,12 Wyalong St,Brimbank,0,730000.0,4/03/2017,S,Bells,Albion,Western Metropolitan,3020.0,2185,-37.7778,144.81799999999996,13.9,h,2,2,1,697.0,1970,94.0
7286,29 Norwood St,Brimbank,2,593000.0,4/06/2016,SP,Sweeney,Albion,Western Metropolitan,3020.0,2185,-37.7792,144.8117,13.9,h,3,3,2,605.0,1965,102.0
7287,25 Sydney St,Brimbank,2,816000.0,10/09/2016,S,Bells,Albion,Western Metropolitan,3020.0,2185,-37.7825,144.8221,13.9,h,4,4,1,837.0,1930,156.0
7292,12 Coolamon St,Brimbank,1,600000.0,22/05/2016,SP,Barry,Albion,Western Metropolitan,3020.0,2185,-37.7795,144.8204,13.9,h,2,2,1,534.0,1950,90.0
7293,70 Forrest St,Brimbank,1,600000.0,22/05/2016,VB,Sweeney,Albion,Western Metropolitan,3020.0,2185,-37.7842,144.8175,13.9,h,3,3,1,697.0,1928,110.0
7294,10/117 Anderson Rd,Brimbank,1,185000.0,22/08/2016,S,hockingstuart,Albion,Western Metropolitan,3020.0,2185,-37.7852,144.8272,13.9,u,1,1,1,2347.0,1975,43.0
7296,16/20 Talmage St,Brimbank,1,319000.0,24/09/2016,SP,Barry,Albion,Western Metropolitan,3020.0,2185,-37.7796,144.8252,13.9,t,2,2,1,0.0,1970,78.0
7298,2/32 Forrest St,Brimbank,7,560000.0,25/02/2017,S,Douglas,Albion,Western Metropolitan,3020.0,2185,-37.7848,144.8231,13.9,u,3,3,2,420.0,1970,150.0
7303,48 Sydney St,Brimbank,0,840000.0,27/11/2016,S,Barry,Albion,Western Metropolitan,3020.0,2185,-37.7809,144.8228,13.9,h,3,3,1,697.0,1920,153.0
7308,1/8 Paw Paw Rd,Brimbank,2,507000.0,25/02/2017,SP,hockingstuart,Brooklyn,Western Metropolitan,3012.0,962,-37.8226,144.8392,10.9,h,2,2,1,191.0,2014,87.0
7311,83 Grange Rd,Glen Eira,2,1160000.0,8/10/2016,S,Gary,Glen Huntly,Southern Metropolitan,3163.0,2403,-37.8878,145.0456,10.4,h,3,3,1,553.0,1930,137.0
7312,8 Augusta St,Glen Eira,1,1330000.0,10/09/2016,S,Woodards,Glen Huntly,Southern Metropolitan,3163.0,2403,-37.8904,145.0387,10.4,h,3,3,2,295.0,1930,176.0
7318,16/89 Neerim Rd,Glen Eira,1,636500.0,22/05/2016,S,Gary,Glen Huntly,Southern Metropolitan,3163.0,2403,-37.8866,145.0396,10.4,t,2,2,1,0.0,1970,68.0
7319,27 Augusta St,Glen Eira,2,2575000.0,22/08/2016,S,Gary,Glen Huntly,Southern Metropolitan,3163.0,2403,-37.8921,145.0381,10.4,h,5,5,3,688.0,1910,347.0
7321,22/89 Neerim Rd,Glen Eira,1,710000.0,25/02/2017,S,Buxton,Glen Huntly,Southern Metropolitan,3163.0,2403,-37.8866,145.0396,10.4,t,2,2,1,0.0,1970,78.0
7322,1/205 Grange Rd,Glen Eira,1,640000.0,26/07/2016,S,Gary,Glen Huntly,Southern Metropolitan,3163.0,2403,-37.8966,145.0453,10.4,u,2,2,1,1784.0,1970,110.0
7324,8/105 Atherton Rd,Monash,1,305000.0,4/06/2016,PI,Ray,Oakleigh,Southern Metropolitan,3166.0,3224,-37.8994,145.0955,14.0,h,2,2,1,0.0,1960,80.0
7325,11/79 Atherton Rd,Monash,1,400000.0,7/05/2016,PI,Woodards,Oakleigh,Southern Metropolitan,3166.0,3224,-37.8991,145.0939,14.0,u,2,2,1,0.0,2004,87.0
7326,94 Burlington St,Monash,1,880000.0,7/11/2016,PI,Barry,Oakleigh,Southern Metropolitan,3166.0,3224,-37.9033,145.1006,14.0,h,3,3,1,670.0,1925,118.0
7328,3 Estelle St,Monash,2,1045000.0,11/02/2017,S,Ray,Oakleigh,Southern Metropolitan,3166.0,3224,-37.8923,145.1013,14.0,h,3,3,1,602.0,1950,107.0
7332,1/1478 Dandenong Rd,Monash,2,690000.0,15/10/2016,S,Buxton,Oakleigh,Southern Metropolitan,3166.0,3224,-37.8968,145.0983,14.0,u,3,3,1,340.0,1930,103.0
7333,53 William St,Monash,2,1050000.0,15/10/2016,SP,Buxton,Glenroy,Northern Metropolitan,3046.0,8870,-37.70757,144.90782,11.2,h,3,3,1,641.0,1970,146.0
7333,53 William St,Monash,2,1050000.0,15/10/2016,SP,Buxton,Preston,Northern Metropolitan,3072.0,14577,-37.7336,145.0022,8.8,h,3,3,2,472.0,1970,146.0
7333,53 William St,Monash,2,1050000.0,15/10/2016,SP,Buxton,Oakleigh,Southern Metropolitan,3166.0,3224,-37.9055,145.1024,14.0,h,3,3,2,544.0,1970,146.0
7335,1249 North Rd,Monash,2,865000.0,17/09/2016,SP,Buxton,Oakleigh,Southern Metropolitan,3166.0,3224,-37.9109,145.0995,14.0,h,3,2,1,691.0,1950,140.0
7336,13 Hilbert Ct,Monash,2,1033000.0,18/03/2017,S,Buxton,Oakleigh,Southern Metropolitan,3166.0,3224,-37.8951,145.101,14.0,h,3,3,1,548.0,1975,115.0
7340,1472 Dandenong Rd,Monash,2,750000.0,22/05/2016,PI,Woodards,Oakleigh,Southern Metropolitan,3166.0,3224,-37.8964,145.0977,14.0,h,2,2,2,607.0,1950,138.0
7341,197 Huntingdale Rd,Monash,2,1025000.0,25/02/2017,S,Ray,Oakleigh,Southern Metropolitan,3166.0,3224,-37.9023,145.105,14.0,h,3,3,1,543.0,1940,139.0
7343,1/157 Atherton Rd,Monash,2,633500.0,27/06/2016,S,Woodards,Oakleigh,Southern Metropolitan,3166.0,3224,-37.9001,145.1009,14.0,u,3,3,2,279.0,1930,95.0
7344,62 Eastgate St,Monash,2,1180000.0,27/06/2016,S,Buxton,Oakleigh,Southern Metropolitan,3166.0,3224,-37.9087,145.0886,14.0,h,4,4,1,604.0,1965,183.0
7346,36 Hatter St,Monash,2,1225000.0,27/11/2016,S,Buxton,Oakleigh,Southern Metropolitan,3166.0,3224,-37.9066,145.088,14.0,h,3,3,1,528.0,1930,112.0
7348,5 Grant St,Monash,2,1600000.0,28/05/2016,PI,Ray,Oakleigh,Southern Metropolitan,3166.0,3224,-37.8973,145.0979,14.0,h,5,5,3,695.0,2015,305.0
7354,26 Bell St,Port Phillip,1,755000.0,27/06/2016,S,Chisholm,Sunshine West,Western Metropolitan,3020.0,6763,-37.786,144.815,13.5,h,4,4,2,765.0,2005,111.0
7354,26 Bell St,Port Phillip,1,755000.0,27/06/2016,S,Chisholm,Ripponlea,Southern Metropolitan,3185.0,821,-37.8813,144.9964,7.4,t,2,2,2,66.0,2005,111.0
7356,13/209 Hotham St,Port Phillip,1,520000.0,28/05/2016,S,hockingstuart,Ripponlea,Southern Metropolitan,3185.0,821,-37.8788,144.9974,7.4,u,2,2,1,0.0,1971,74.0
7357,72 Cubitt St,Yarra,2,1000000.0,4/06/2016,S,hockingstuart,Cremorne,Northern Metropolitan,3121.0,1123,-37.8281,144.9923,2.5,h,2,2,1,176.0,1920,114.0
7359,301/163 Cremorne St,Yarra,1,425000.0,6/08/2016,PI,hockingstuart,Cremorne,Northern Metropolitan,3121.0,1123,-37.8301,144.9904,2.5,u,1,1,1,0.0,2007,52.0
7360,443 Punt Rd,Yarra,2,1280000.0,7/11/2016,S,Biggin,Cremorne,Northern Metropolitan,3121.0,1123,-37.8278,144.9885,2.5,h,3,3,2,324.0,1880,165.0
7361,34 Green St,Yarra,0,1000000.0,8/10/2016,S,Biggin,Airport West,Western Metropolitan,3042.0,3464,-37.72812,144.88735,10.4,h,3,3,2,697.0,2017,163.0
7361,34 Green St,Yarra,0,1000000.0,8/10/2016,S,Biggin,Cremorne,Northern Metropolitan,3121.0,1123,-37.8274,144.9947,2.5,h,2,2,1,146.0,2017,163.0
7363,443 Punt Rd,Yarra,2,1475000.0,10/09/2016,PI,Biggin,Cremorne,Northern Metropolitan,3121.0,1123,-37.8278,144.9885,2.5,h,3,3,2,324.0,1880,165.0
7366,18 Chapel St,Yarra,1,1015000.0,16/07/2016,S,Biggin,Cremorne,Northern Metropolitan,3121.0,1123,-37.8274,144.9967,2.5,h,2,2,1,131.0,1890,80.0
7367,14 Dover St,Yarra,1,930000.0,16/07/2016,S,hockingstuart,Cremorne,Northern Metropolitan,3121.0,1123,-37.8258,144.99200000000005,2.5,h,2,2,1,125.0,1900,68.0
7369,56 Wellington St,Yarra,2,1900000.0,18/06/2016,VB,Jellis,Cremorne,Northern Metropolitan,3121.0,1123,-37.8266,144.9894,2.5,h,3,3,2,263.0,2016,166.0
7370,607/140 Swan St,Yarra,1,662500.0,19/11/2016,S,Jellis,Cremorne,Northern Metropolitan,3121.0,1123,-37.8255,144.9948,2.5,u,2,2,1,0.0,2015,75.0
7374,175 Dover St,Yarra,1,1010000.0,24/09/2016,S,hockingstuart,Cremorne,Northern Metropolitan,3121.0,1123,-37.8311,144.9914,2.5,t,2,2,1,151.0,1998,151.0
7375,66 Green St,Yarra,1,1300000.0,27/11/2016,S,Biggin,Cremorne,Northern Metropolitan,3121.0,1123,-37.8283,144.9946,2.5,h,3,3,1,326.0,1890,100.0
7376,12 Melrose St,Yarra,2,1300000.0,28/05/2016,S,Biggin,Cremorne,Northern Metropolitan,3121.0,1123,-37.8288,144.9891,2.5,h,3,2,2,138.0,2001,108.0
7380,42 Watt St,Hobsons Bay,3,930000.0,4/06/2016,S,Sweeney,South Kingsville,Western Metropolitan,3015.0,984,-37.8305,144.8736,9.1,h,4,5,1,669.0,1950,143.0
7381,1/39 New St,Hobsons Bay,1,650000.0,6/08/2016,SP,Greg,South Kingsville,Western Metropolitan,3015.0,984,-37.8289,144.8671,9.1,t,2,2,2,151.0,2011,102.0
7382,69 Watt St,Hobsons Bay,5,985000.0,12/06/2016,S,Williams,South Kingsville,Western Metropolitan,3015.0,984,-37.8321,144.8736,9.1,h,3,3,1,669.0,1950,124.0
7383,58 Kernot St,Hobsons Bay,1,915000.0,16/04/2016,SP,Sweeney,South Kingsville,Western Metropolitan,3015.0,984,-37.8307,144.8725,9.1,t,4,4,3,662.0,2016,265.0
7388,1/11 New St,Hobsons Bay,2,508000.0,25/02/2017,S,Sweeney,South Kingsville,Western Metropolitan,3015.0,984,-37.8268,144.8675,9.1,u,3,3,1,144.0,1980,92.0
7389,2/3 New St,Hobsons Bay,1,420000.0,26/07/2016,SP,Jas,South Kingsville,Western Metropolitan,3015.0,984,-37.8262,144.8677,9.1,h,2,2,1,78.0,1980,130.0
7390,1/72 Paxton St,Hobsons Bay,1,506000.0,27/06/2016,S,Sweeney,South Kingsville,Western Metropolitan,3015.0,984,-37.8315,144.8693,9.1,u,2,2,1,126.0,1975,83.0
7392,2/108 Blackshaws Rd,Hobsons Bay,1,380000.0,28/08/2016,VB,Oak,South Kingsville,Western Metropolitan,3015.0,984,-37.8337,144.8739,9.1,u,2,2,1,78.0,1960,62.0
7393,56b Vernon St,Hobsons Bay,1,611000.0,28/08/2016,SP,Williams,South Kingsville,Western Metropolitan,3015.0,984,-37.8317,144.8713,9.1,t,2,2,1,228.0,2000,100.0
7394,4 Boeing Rd,Moonee Valley,2,1260000.0,10/09/2016,S,Nelson,Strathmore Heights,Western Metropolitan,3041.0,389,-37.7141,144.8995,12.5,h,4,4,2,697.0,2012,277.0
7395,12 Boeing Rd,Moonee Valley,2,931999.0,12/11/2016,S,Nelson,Strathmore Heights,Western Metropolitan,3041.0,389,-37.7137,144.8987,12.5,h,4,4,3,528.0,1966,192.0
7400,61 Mooltan St,Moonee Valley,1,1257000.0,13/08/2016,S,Jellis,Travancore,Western Metropolitan,3032.0,1052,-37.7813,144.9371,5.3,h,3,3,2,337.0,1930,153.0
7401,110 Baroda St,Moonee Valley,1,1562000.0,15/10/2016,SP,Nelson,Travancore,Western Metropolitan,3032.0,1052,-37.7778,144.9346,5.3,h,4,4,2,621.0,1900,192.0
7403,53 Mangalore St,Moonee Valley,2,1740000.0,22/05/2016,VB,Nelson,Travancore,Western Metropolitan,3032.0,1052,-37.7796,144.935,5.3,h,4,3,3,650.0,1925,242.0
7404,145/38 Mt Alexander Rd,Moonee Valley,1,315000.0,28/05/2016,SP,Ray,Travancore,Western Metropolitan,3032.0,1052,-37.7847,144.9383,5.3,u,2,2,1,0.0,2012,51.0
7406,4 Lord St,Glen Eira,2,1380000.0,8/10/2016,S,Bayside,Fawkner,Northern Metropolitan,3060.0,5070,-37.6985,144.9615,12.4,h,3,0,1,605.0,1960,103.0
7406,4 Lord St,Glen Eira,2,1380000.0,8/10/2016,S,Bayside,Caulfield East,Southern Metropolitan,3145.0,608,-37.885,145.0466,9.3,h,3,3,1,658.0,1960,103.0
7408,75 Grange Rd,Glen Eira,1,1335000.0,16/07/2016,S,Gary,Caulfield East,Southern Metropolitan,3145.0,608,-37.8868,145.0462,9.3,h,5,5,2,521.0,1915,208.0
7411,13 Sussex St,Hobsons Bay,6,1415000.0,17/09/2016,S,Greg,Seaholme,Western Metropolitan,3018.0,852,-37.864,144.8437,12.7,h,5,5,3,705.0,2005,313.0
7413,31 Swan St,Brimbank,1,720000.0,8/10/2016,S,Nelson,Keilor Park,Western Metropolitan,3042.0,1119,-37.725,144.8586,14.5,h,3,3,1,696.0,1975,132.0
7414,5/8 Swan St,Brimbank,1,380000.0,10/09/2016,S,Nelson,Keilor Park,Western Metropolitan,3042.0,1119,-37.7251,144.8621,14.5,t,2,2,1,161.0,2010,100.0
7416,2/90 Victory St,Brimbank,1,501000.0,12/11/2016,S,Barry,Keilor Park,Western Metropolitan,3042.0,1119,-37.7243,144.8533,14.5,u,3,3,1,255.0,1991,132.0
7418,47 Victory St,Brimbank,1,722000.0,18/06/2016,SP,Brad,Keilor Park,Western Metropolitan,3042.0,1119,-37.7259,144.8579,14.5,h,3,3,1,695.0,1970,141.0
7419,44 Erebus St,Brimbank,1,746000.0,22/05/2016,S,Barry,Keilor Park,Western Metropolitan,3042.0,1119,-37.7231,144.8602,14.5,t,4,4,3,308.0,1970,174.0
7421,2/125 Fosters Rd,Brimbank,1,455000.0,27/06/2016,S,Nelson,Keilor Park,Western Metropolitan,3042.0,1119,-37.7169,144.8582,14.5,u,3,3,1,166.0,1999,136.0
7422,3/550 Fullarton Rd,Brimbank,1,600000.0,27/11/2016,S,Barry,Keilor Park,Western Metropolitan,3042.0,1119,-37.7263,144.8584,14.5,t,4,4,2,231.0,2013,146.0
7423,18 William St,Brimbank,1,575000.0,27/11/2016,S,Nelson,Seddon,Western Metropolitan,3011.0,2417,-37.8059,144.8899,6.6,h,4,3,1,352.0,1960,107.0
7423,18 William St,Brimbank,1,575000.0,27/11/2016,S,Nelson,Keilor Park,Western Metropolitan,3042.0,1119,-37.7212,144.8545,14.5,h,3,3,1,338.0,1960,107.0
7424,35 Spence St,Brimbank,2,566000.0,28/05/2016,S,Nelson,Keilor Park,Western Metropolitan,3042.0,1119,-37.7212,144.8598,14.5,h,3,3,2,554.0,1980,129.0
7425,66A Gardenvale Rd,Glen Eira,2,1250000.0,11/02/2017,PI,Nick,Gardenvale,Southern Metropolitan,3185.0,534,-37.8982,145.0121,9.8,h,3,3,2,236.0,2004,193.0
7426,2/32 Gardenia Rd,Glen Eira,1,393000.0,14/05/2016,SP,Biggin,Gardenvale,Southern Metropolitan,3185.0,534,-37.8971,145.0093,9.8,u,2,2,1,0.0,1970,65.0
7428,1/18 Magnolia Rd,Glen Eira,1,595000.0,19/11/2016,S,Biggin,Gardenvale,Southern Metropolitan,3185.0,534,-37.8994,145.0101,9.8,u,2,2,1,0.0,1960,75.0
7429,25 Magnolia Rd,Glen Eira,3,2200000.0,28/08/2016,S,hockingstuart,Gardenvale,Southern Metropolitan,3185.0,534,-37.8988,145.0098,9.8,h,4,4,3,474.0,2010,230.0
7431,77 McIlwraith St,Yarra,1,1908000.0,28/05/2016,S,Nelson,Princes Hill,Northern Metropolitan,3054.0,1008,-37.7833,144.9681,3.7,h,4,4,2,256.0,1890,156.0
