Suburb,Address,Lattitude,Longtitude,Distance,Type,Rooms,Bedroom2,Bathroom,Landsize
Pascoe Vale,6 Wicklow St,-37.7187,144.9433,9.9,h,3,3.0,1.0,506.0
Pascoe Vale,8 Ann St,-37.7302,144.9357,9.9,h,4,4.0,3.0,590.0
Pascoe Vale,10/43 Arndt Rd,-37.7216,144.9292,9.9,u,2,2.0,1.0,134.0
Pascoe Vale,5/137 Northumberland Rd,-37.7177,144.9328,9.9,t,3,3.0,2.0,141.0
Pascoe Vale,24 Bolingbroke St,-37.7321,144.9353,9.9,h,5,5.0,3.0,1004.0
Pascoe Vale,2A Bolingbroke St,-37.7324,144.9377,9.9,t,2,2.0,1.0,0.0
Pascoe Vale,12 Irma Gr,-37.7303,144.9445,9.9,h,3,3.0,1.0,620.0
Pascoe Vale,24 Windsor St,-37.724,144.9447,9.9,h,2,2.0,1.0,602.0
Pascoe Vale,16 Hayes Pde,-37.7328,144.9281,9.9,h,5,5.0,2.0,706.0
Pascoe Vale,20 Snell Gr,-37.7186,144.9318,9.9,h,3,3.0,1.0,603.0
Port Melbourne,281 Esplanade East,-37.8368,144.9463,3.8,h,3,3.0,3.0,92.0
Port Melbourne,317/99 Dow St,-37.8415,144.9412,3.8,u,2,2.0,1.0,2166.0
Port Melbourne,342 Howe Pde,-37.8366,144.923,3.8,h,2,2.0,1.0,288.0
Port Melbourne,301/115 Nott St,-37.84,144.939,3.8,h,2,2.0,2.0,0.0
Port Melbourne,203 Station St,-37.8323,144.9463,3.8,h,3,3.0,2.0,368.0
Port Melbourne,204/52 Nott St,-37.841,144.9386,3.8,u,2,2.0,1.0,7159.0
Port Melbourne,102/159 Beach St,-37.8392,144.9257,3.8,u,2,2.0,2.0,98.0
Port Melbourne,205/88 Dow St,-37.842,144.9413,3.8,u,2,2.0,1.0,0.0
Port Melbourne,108/40 Beach St,-37.8427,144.9378,3.8,u,2,2.0,2.0,0.0
Port Melbourne,9/23 Beaconsfield Pde,-37.8444,144.9421,3.8,u,2,2.0,2.0,0.0
Port Melbourne,130 Clark St,-37.8346,144.9358,3.8,h,4,4.0,3.0,317.0
Port Melbourne,205 Clark St,-37.833,144.9377,3.8,h,4,4.0,1.0,190.0
Port Melbourne,205/15 Pickles St,-37.8443,144.9442,3.8,u,2,2.0,1.0,0.0
Port Melbourne,55/4 Seisman Pl,-37.8424,144.9449,3.8,u,2,2.0,2.0,21715.0
Prahran,47 Wrights Tce,-37.851,145.0055,4.5,h,3,3.0,1.0,195.0
Prahran,111 Chomley St,-37.8551,145.0058,4.5,h,2,2.0,1.0,210.0
Prahran,208/11 Hillingdon Pl,-37.8516,144.9943,4.5,u,1,1.0,1.0,0.0
Prahran,303/10 Hillingdon Pl,-37.8513,144.9943,4.5,u,2,2.0,1.0,2842.0
Prahran,7/72 Williams Rd,-37.8542,145.0024,4.5,u,2,2.0,1.0,72.0
Prahran,12/28 Wynnstay Rd,-37.8529,145.0103,4.5,u,1,1.0,1.0,0.0
Prahran,101/323 Dandenong Rd,-37.8597,145.0093,4.5,u,2,2.0,2.0,1146.0
Prahran,4/605 High St,-37.8538,145.0088,4.5,u,2,2.0,1.0,0.0
Prahran,18/61 High St,-37.8508,144.9874,4.5,u,2,2.0,1.0,8220.0
Prahran,4/38 Porter St,-37.8489,144.9903,4.5,u,2,2.0,1.0,479.0
Prahran,44 Spring St,-37.8508,145.0051,4.5,h,1,1.0,1.0,108.0
Prahran,277 Dandenong Rd,-37.859,145.0038,4.5,h,3,3.0,1.0,249.0
Prahran,205/201 High St,-37.8519,144.9948,4.5,u,2,2.0,1.0,0.0
Prahran,26/670 Malvern Rd,-37.849,145.0088,4.5,u,2,2.0,1.0,0.0
Preston,502/49 Plenty Rd,-37.7499,145.0031,8.8,u,2,2.0,1.0,0.0
Preston,14 West St,-37.736,145.0033,8.8,h,3,3.0,2.0,572.0
Preston,2 Bruce St,-37.7424,145.0026,8.8,h,2,2.0,1.0,465.0
Preston,4 Devon St,-37.7505,144.991,8.8,h,3,3.0,1.0,513.0
Preston,7 Leicester St,-37.7438,144.9971,8.8,h,3,3.0,2.0,604.0
Preston,2/15 Percival St,-37.7317,145.0083,8.8,u,3,3.0,1.0,210.0
Preston,263 Tyler St,-37.731,145.0115,8.8,h,4,4.0,3.0,466.0
Preston,53 William St,-37.7336,145.0022,8.8,h,3,3.0,2.0,472.0
Preston,125 Albert St,-37.7386,145.0234,8.8,h,4,4.0,1.0,494.0
Preston,31 Benambra St,-37.7334,144.9873,8.8,h,3,3.0,2.0,319.0
Preston,3 Carthew Gr,-37.7506,144.99,8.8,h,4,4.0,1.0,521.0
Preston,3 Evelyn St,-37.7377,144.9911,8.8,h,3,3.0,2.0,511.0
Preston,110 Raglan St,-37.7506,145.0185,8.8,t,3,3.0,2.0,242.0
Preston,118 Wood St,-37.7353,145.0232,8.8,h,3,3.0,2.0,670.0
Preston,33 Grandview Rd,-37.7373,144.9864,8.8,h,3,3.0,1.0,624.0
Preston,86 Malpas St,-37.7336,145.0168,8.8,h,3,3.0,0.0,533.0
Preston,21 Robeson St,-37.7489,144.9861,8.8,h,4,4.0,1.0,556.0
Preston,47 Youngman St,-37.7356,145.0087,8.8,h,2,2.0,1.0,405.0
Preston,20 Ambon St,-37.7341,145.0275,8.8,h,3,3.0,1.0,674.0
Preston,12 Belgrove St,-37.7452,145.0192,8.8,h,3,3.0,1.0,690.0
Preston,60 Carlisle St,-37.7521,145.0071,8.8,h,2,2.0,1.0,258.0
Preston,11 Murphy St,-37.7305,144.9856,8.8,h,3,3.0,1.0,620.0
Preston,227 Wood St,-37.7341,145.0096,8.8,h,3,3.0,1.0,486.0
Preston,6 Adams St,-37.7536,145.0191,8.8,h,3,3.0,1.0,581.0
Preston,460 Bell St,-37.7442,144.9958,8.8,h,2,2.0,1.0,319.0
Preston,39 Malpas St,-37.7344,145.0208,8.8,h,3,3.0,2.0,637.0
Preston,72 McNamara St,-37.7288,144.9849,8.8,h,3,3.0,1.0,575.0
Preston,1/584 Murray Rd,-37.7362,144.9885,8.8,u,2,2.0,1.0,196.0
Preston,3/152 Tyler St,-37.7316,145.0201,8.8,u,1,1.0,1.0,896.0
Reservoir,2 Fordham Rd,-37.7148,145.019,11.2,h,4,4.0,1.0,659.0
Reservoir,6 Greenock St,-37.7039,145.0226,11.2,h,3,3.0,1.0,547.0
Reservoir,2/144 Hickford St,-37.7018,145.0134,11.2,u,3,3.0,1.0,320.0
Reservoir,3/963 High St,-37.7093,145.0083,11.2,u,2,2.0,1.0,0.0
Reservoir,29 Southernhay St,-37.7258,145.0113,11.2,h,3,3.0,1.0,649.0
Reservoir,83 Whitelaw St,-37.712,145.0205,11.2,h,2,2.0,1.0,705.0
Reservoir,18 Zinnia St,-37.7152,144.9817,11.2,h,3,3.0,1.0,490.0
Reservoir,5 Carson St,-37.6982,145.0043,11.2,h,3,3.0,1.0,874.0
Reservoir,1/4 Kenilworth St,-37.714,145.007,11.2,u,3,3.0,1.0,267.0
Reservoir,11 Mais St,-37.7074,145.0276,11.2,h,4,4.0,2.0,696.0
Reservoir,33 McMahon Rd,-37.7114,145.02100000000004,11.2,h,5,5.0,2.0,676.0
Reservoir,3/138 Rathcown Rd,-37.7085,145.018,11.2,t,3,3.0,2.0,213.0
Reservoir,19 Tovey St,-37.701,144.9993,11.2,h,4,4.0,3.0,697.0
Reservoir,37 Vale St,-37.7269,144.988,11.2,h,2,2.0,1.0,537.0
Reservoir,22 Wilson Bvd,-37.7054,144.9945,11.2,h,3,3.0,1.0,435.0
Reservoir,96b Cheddar Rd,-37.6987,145.0203,11.2,h,4,0.0,1.0,606.0
Reservoir,1 Delaware St,-37.721,145.016,11.2,h,2,2.0,1.0,419.0
Reservoir,21 Henty St,-37.7194,145.0015,11.2,h,3,3.0,1.0,551.0
Reservoir,72 Henty St,-37.7179,144.9908,11.2,h,4,4.0,1.0,928.0
Reservoir,3 Horton St,-37.7236,144.9876,11.2,h,3,3.0,2.0,567.0
Reservoir,2/6 Merrilands Rd,-37.6955,145.0097,11.2,u,2,2.0,1.0,143.0
Reservoir,1/74 Miranda Rd,-37.7068,145.0193,11.2,h,3,3.0,1.0,371.0
Reservoir,1/209 Purinuan Rd,-37.7071,145.0108,11.2,t,2,2.0,2.0,254.0
Reservoir,1/80 Delaware St,-37.7199,145.0091,11.2,t,2,2.0,1.0,202.0
Reservoir,3/80 Delaware St,-37.7196,145.0092,11.2,u,1,1.0,1.0,108.0
Reservoir,44 Mendip Rd,-37.7205,145.0165,11.2,h,4,4.0,1.0,635.0
Reservoir,1/28 North Rd,-37.7218,145.0231,11.2,t,3,3.0,2.0,257.0
Reservoir,2/87 Purinuan Rd,-37.7091,145.0259,11.2,h,2,2.0,1.0,101.0
Reservoir,6 Sedge Ct,-37.6947,144.9851,11.2,h,4,4.0,2.0,768.0
Reservoir,32 Ayr St,-37.7051,145.0331,11.2,h,4,4.0,1.0,605.0
Reservoir,42 Elinda Pl,-37.6986,145.024,11.2,u,2,2.0,1.0,166.0
Reservoir,6 Joffre St,-37.7302,145.0129,11.2,h,2,2.0,2.0,715.0
Reservoir,4/65 Thackeray Rd,-37.7216,145.0099,11.2,u,2,2.0,1.0,110.0
Richmond,7 Berry St,-37.8191,144.9977,2.6,h,2,2.0,1.0,150.0
Richmond,60 Gardner St,-37.8172,145.0053,2.6,h,2,2.0,1.0,166.0
Richmond,49 Garfield St,-37.8119,144.9947,2.6,t,2,2.0,1.0,113.0
Richmond,4/39 Hunter St,-37.821,145.0054,2.6,u,2,2.0,1.0,826.0
Richmond,516/2 McGoun St,-37.817,144.9955,2.6,u,1,1.0,1.0,2044.0
Richmond,118 Somerset St,-37.8162,145.006,2.6,h,3,3.0,1.0,176.0
Richmond,213/253 Bridge Rd,-37.8183,144.9979,2.6,u,1,1.0,1.0,3512.0
Richmond,308/633 Church St,-37.833,144.997,2.6,u,3,3.0,1.0,0.0
Richmond,29 Gipps St,-37.8235,144.9963,2.6,h,3,3.0,2.0,848.0
Richmond,307/18 Hull St,-37.8175,144.9974,2.6,u,2,2.0,1.0,0.0
Richmond,1/2 Little Kent St,-37.8151,145.0003,2.6,t,2,2.0,2.0,0.0
Richmond,113A Richmond Tce,-37.8221,144.9964,2.6,h,3,3.0,1.0,240.0
Richmond,106/59 Stawell St,-37.822,145.0104,2.6,u,2,2.0,1.0,7455.0
Richmond,101/27 Dickmann St,-37.825,144.9976,2.6,u,2,2.0,2.0,760.0
Richmond,43 Gardner St,-37.817,145.0058,2.6,h,2,2.0,1.0,134.0
Richmond,293 Highett St,-37.8161,145.0037,2.6,h,3,3.0,2.0,181.0
Richmond,62 Butler St,-37.8108,144.9955,2.6,h,2,2.0,1.0,111.0
Richmond,6/323 Church St,-37.8221,144.9988,2.6,t,3,3.0,1.0,0.0
Richmond,2 Portland St,-37.8213,144.9948,2.6,h,3,3.0,2.0,230.0
Richmond,3 Kimber St,-37.8264,145.0123,2.6,h,3,3.0,1.0,154.0
Richmond,304/253 Bridge Rd,-37.8183,144.9979,2.6,u,2,2.0,2.0,3512.0
Richmond,30 Corsair St,-37.8226,145.0064,2.6,h,2,2.0,1.0,178.0
Richmond,2 Moore St,-37.8259,145.0107,2.6,h,1,1.0,1.0,126.0
Richmond,57 Type St,-37.8225,145.0096,2.6,h,3,3.0,1.0,318.0
Rosanna,154 Grandview Gr,-37.7334,145.0631,11.4,h,4,4.0,2.0,607.0
Rosanna,34 Haughton Pde,-37.7438,145.0769,11.4,h,4,4.0,1.0,672.0
Rosanna,35 Thomson Dr,-37.7323,145.0692,11.4,h,4,4.0,2.0,613.0
Rosanna,7/4 Banyule Rd,-37.7437,145.0729,11.4,u,2,2.0,1.0,190.0
Rosanna,5 Finlayson St,-37.7399,145.0681,11.4,h,3,3.0,2.0,581.0
Seddon,199 Buckley St,-37.8026,144.8882,6.6,h,2,2.0,1.0,269.0
Seddon,29 Tennyson St,-37.8077,144.8883,6.6,h,3,3.0,1.0,220.0
Seddon,4 Henry St,-37.8052,144.8879,6.6,h,2,2.0,1.0,249.0
Seddon,3 Walter St,-37.8053,144.8967,6.6,h,3,3.0,1.0,205.0
Seddon,68 Windsor St,-37.8046,144.891,6.6,h,2,2.0,1.0,116.0
South Melbourne,20 Glover St,-37.8395,144.9489,2.1,h,3,3.0,2.0,197.0
South Melbourne,28 Nelson Pl,-37.8373,144.9527,2.1,h,3,3.0,2.0,230.0
South Melbourne,8/192 Cecil St,-37.8344,144.9581,2.1,u,1,1.0,1.0,0.0
South Melbourne,5 Park Pl,-37.8353,144.9599,2.1,u,2,2.0,1.0,438.0
South Melbourne,24B Dow St,-37.8351,144.964,2.1,t,2,2.0,1.0,327.0
South Melbourne,27 Lyell St,-37.8365,144.9497,2.1,h,3,3.0,1.0,204.0
South Melbourne,13 Martin St,-37.837,144.9585,2.1,h,3,3.0,2.0,202.0
South Melbourne,55 Cobden St,-37.8355,144.9675,2.1,h,2,2.0,1.0,102.0
South Melbourne,53/39 Dorcas St,-37.8309,144.9686,2.1,u,3,3.0,2.0,0.0
South Melbourne,125 Napier St,-37.836,144.9638,2.1,h,2,2.0,1.0,91.0
South Melbourne,411/38 Bank St,-37.8319,144.9682,2.1,u,3,3.0,2.0,0.0
South Yarra,6/38 Chambers St,-37.8398,144.9945,3.3,u,3,3.0,2.0,15.0
South Yarra,407/800 Chapel St,-37.8361,144.9966,3.3,u,1,1.0,1.0,0.0
South Yarra,806/800 Chapel St,-37.8361,144.9966,3.3,u,2,2.0,2.0,0.0
South Yarra,1/52 Caroline St,-37.8378,144.9883,3.3,u,1,1.0,1.0,0.0
South Yarra,10/14 Cromwell Rd,-37.8452,145.0001,3.3,u,2,2.0,1.0,0.0
South Yarra,14 Moore St,-37.8454,144.9891,3.3,h,2,2.0,1.0,161.0
South Yarra,9/384 Toorak Rd,-37.8406,145.0035,3.3,u,2,2.0,1.0,5467.0
South Yarra,2/63 Domain St,-37.836,144.9782,3.3,u,3,3.0,1.0,0.0
South Yarra,30/30 Murphy St,-37.837,144.9907,3.3,u,2,2.0,1.0,0.0
South Yarra,3/555 Punt Rd,-37.8422,144.9855,3.3,u,2,2.0,1.0,595.0
South Yarra,65 Caroline St,-37.8366,144.9882,3.3,t,3,3.0,3.0,296.0
South Yarra,7 Cassell St,-37.8433,145.0024,3.3,h,2,2.0,2.0,208.0
South Yarra,26 Howitt St,-37.8471,145.0019,3.3,u,2,2.0,1.0,284.0
South Yarra,30 Nicholson St,-37.8428,144.9877,3.3,t,3,3.0,2.0,201.0
South Yarra,9 Nicholson St,-37.8424,144.9867,3.3,h,2,2.0,1.0,219.0
South Yarra,403/79 River St,-37.8361,144.9966,3.3,u,2,2.0,2.0,17200.0
South Yarra,5/9 Rockley Rd,-37.8383,144.9995,3.3,u,2,2.0,1.0,0.0
South Yarra,13/47 Marne St,-37.8354,144.984,3.3,u,1,1.0,1.0,775.0
South Yarra,9/21 Park La,-37.8446,144.9844,3.3,u,3,3.0,2.0,3197.0
South Yarra,1/215 Williams Rd,-37.8447,145.0037,3.3,u,2,2.0,1.0,0.0
St Kilda,5/18 Barkly St,-37.8585,144.983,6.1,u,1,1.0,1.0,678.0
St Kilda,22/3 Alfred Sq,-37.8644,144.9741,6.1,u,1,1.0,1.0,2422.0
St Kilda,11/52 Alma Rd,-37.8607,144.9873,6.1,u,1,1.0,1.0,1036.0
St Kilda,13/220 Barkly St,-37.8709,144.9807,6.1,u,2,2.0,2.0,2920.0
St Kilda,22/14 Crimea St,-37.8585,144.9884,6.1,u,1,1.0,1.0,1236.0
St Kilda,23A Havelock St,-37.8661,144.9802,6.1,h,2,2.0,1.0,135.0
St Kilda,2/25 Acland St,-37.8636,144.9749,6.1,t,2,2.0,1.0,455.0
St Kilda,34 Acland St,-37.8658,144.9774,6.1,h,2,2.0,1.0,165.0
St Kilda,25 Fawkner St,-37.8658,144.9795,6.1,h,2,2.0,1.0,194.0
St Kilda,15/20 Princes St,-37.859,144.9816,6.1,u,2,2.0,1.0,0.0
St Kilda,63 Chapel St,-37.8635,144.991,6.1,h,3,3.0,1.0,246.0
St Kilda,7/29 Marine Pde,-37.8718,144.9767,6.1,u,3,3.0,1.0,0.0
St Kilda,11/74 Barkly St,-37.8624,144.9823,6.1,u,2,2.0,1.0,18.0
St Kilda,1/23 Eildon Rd,-37.8623,144.9772,6.1,u,3,3.0,1.0,460.0
St Kilda,5 Octavia St,-37.8579,144.9844,6.1,h,2,2.0,1.0,190.0
St Kilda,105/60 Wellington St,-37.857,144.9867,6.1,u,2,2.0,1.0,0.0
St Kilda,35 Wordsworth St,-37.8729,144.9794,6.1,h,4,4.0,2.0,297.0
Strathmore,18 Strathaird St,-37.7199,144.9044,9.7,h,4,4.0,1.0,543.0
Strathmore,8 Jones Ct,-37.7229,144.9055,9.7,h,3,3.0,2.0,371.0
Strathmore,12 Loeman St,-37.7345,144.9228,9.7,t,3,3.0,3.0,555.0
Strathmore,186 Mascoma St,-37.7189,144.9044,9.7,h,5,5.0,2.0,533.0
Strathmore,221 Mascoma St,-37.7192,144.9045,9.7,h,3,3.0,1.0,531.0
Strathmore,1 Lebanon St,-37.7296,144.9225,9.7,h,3,3.0,2.0,653.0
Strathmore,68 Willonga St,-37.7253,144.9146,9.7,h,5,5.0,2.0,702.0
Sunshine,54 Ardoyne St,-37.7966,144.8256,12.6,h,3,3.0,2.0,572.0
Sunshine,138 Devonshire Rd,-37.7866,144.8458,12.6,h,4,4.0,2.0,567.0
Sunshine,2 Colin St,-37.7803,144.8415,12.6,h,4,4.0,1.0,654.0
Sunshine,10 Dundalk St,-37.7988,144.822,12.6,h,3,3.0,1.0,555.0
Sunshine,2 Islington St,-37.785,144.8383,12.6,h,4,4.0,1.0,615.0
Sunshine,3 Mellor St,-37.7811,144.8373,12.6,h,3,3.0,1.0,557.0
Sunshine,69 Duke St,-37.7875,144.8456,12.6,h,3,3.0,1.0,483.0
Sunshine,73 Monash St,-37.7894,144.8383,12.6,h,3,3.0,1.0,462.0
Sunshine,115 Wright St,-37.7954,144.8246,12.6,h,3,3.0,2.0,660.0
Sunshine,10 Yewers St,-37.7868,144.8428,12.6,h,3,3.0,1.0,485.0
Sunshine North,25 Lincoln St,-37.7743,144.8446,13.3,h,3,3.0,1.0,608.0
Sunshine North,19 Plymouth Cl,-37.7549,144.8304,13.3,h,3,3.0,1.0,465.0
Sunshine North,25 Downing St,-37.771,144.8389,13.3,h,3,3.0,1.0,551.0
Sunshine North,3 Belmore Rd,-37.7662,144.8383,13.3,h,4,4.0,1.0,665.0
Sunshine North,90 McIntyre Rd,-37.7676,144.8307,13.3,h,3,3.0,1.0,546.0
Sunshine West,32 Killara St,-37.7886,144.821,13.5,h,3,3.0,1.0,534.0
Sunshine West,7 Foxcroft Ct,-37.7997,144.7968,13.5,h,3,3.0,2.0,519.0
Sunshine West,1/10 Fremont Pde,-37.7962,144.8064,13.5,h,4,4.0,2.0,332.0
Sunshine West,27 Warmington Rd,-37.8017,144.8258,13.5,h,3,3.0,1.0,573.0
Sunshine West,91 Hilma St,-37.7912,144.7979,13.5,h,4,4.0,2.0,572.0
Sunshine West,13 Murray St,-37.7889,144.8047,13.5,h,3,3.0,1.0,701.0
Sunshine West,133 David Dr,-37.79,144.7886,13.5,t,3,3.0,3.0,134.0
Sunshine West,100 Links St,-37.7845,144.8088,13.5,h,3,3.0,1.0,757.0
Sunshine West,7 The Mews,-37.7928,144.8068,13.5,h,3,3.0,1.0,990.0
Surrey Hills,3/700 Canterbury Rd,-37.8271,145.1032,11.2,u,2,2.0,1.0,119.0
Surrey Hills,2/35 Boisdale St,-37.8351,145.10299999999995,11.2,u,2,2.0,1.0,180.0
Surrey Hills,61 Broughton Rd,-37.8323,145.105,11.2,h,3,3.0,2.0,347.0
Surrey Hills,18 Empress Rd,-37.8201,145.0887,11.2,h,2,2.0,1.0,269.0
Surrey Hills,29 Weybridge St,-37.81800000000001,145.0946,11.2,h,4,4.0,2.0,764.0
Surrey Hills,1/6 Blackburn St,-37.823,145.0993,11.2,h,2,2.0,2.0,323.0
Surrey Hills,26 Everton Gr,-37.8292,145.1053,11.2,h,4,4.0,1.0,605.0
Surrey Hills,6A Thistle St,-37.8327,145.0976,11.2,h,4,4.0,1.0,600.0
Surrey Hills,68 Weybridge St,-37.8176,145.0882,11.2,h,3,3.0,2.0,368.0
Surrey Hills,8 Durham Rd,-37.8263,145.0911,11.2,h,4,4.0,3.0,773.0
Templestowe Lower,2/92 Foote St,-37.7586,145.1211,13.8,t,3,3.0,2.0,281.0
Templestowe Lower,6 Jean St,-37.7628,145.1185,13.8,h,3,3.0,1.0,907.0
Templestowe Lower,8 Esther St,-37.7658,145.1014,13.8,t,3,3.0,2.0,306.0
Templestowe Lower,4 Michael St,-37.7703,145.1086,13.8,h,3,3.0,1.0,743.0
Templestowe Lower,5 Fran Ct,-37.7565,145.1067,13.8,h,4,4.0,2.0,805.0
Templestowe Lower,21 Rooney St,-37.769,145.1108,13.8,h,3,3.0,1.0,745.0
Templestowe Lower,258 Thompsons Rd,-37.7685,145.1026,13.8,h,3,3.0,1.0,655.0
Templestowe Lower,254 Thompsons Rd,-37.7686,145.1023,13.8,h,4,4.0,2.0,650.0
Templestowe Lower,11 Airdrie Ct,-37.762,145.1244,13.8,h,5,5.0,4.0,501.0
Thornbury,177 Raleigh St,-37.7598,145.0118,6.5,h,3,3.0,1.0,712.0
Thornbury,129 Collins St,-37.7555,145.0152,6.5,h,3,3.0,2.0,584.0
Thornbury,104 Mansfield St,-37.7573,145.0083,6.5,h,3,3.0,1.0,408.0
Thornbury,145 Shaftesbury Pde,-37.7593,144.9885,6.5,h,3,3.0,1.0,463.0
Thornbury,4/2 Strettle St,-37.7554,144.982,6.5,u,2,2.0,1.0,0.0
Thornbury,9 Ethel St,-37.7538,144.9991,6.5,t,3,3.0,2.0,194.0
Thornbury,1/73 Flinders St,-37.7561,145.0067,6.5,u,2,2.0,1.0,0.0
Thornbury,107 Hutton St,-37.7551,144.9916,6.5,h,3,3.0,2.0,359.0
Thornbury,221 Mansfield St,-37.7579,145.0169,6.5,h,4,4.0,2.0,464.0
Thornbury,3/1 Smith St,-37.7579,145.0,6.5,t,3,3.0,2.0,0.0
Thornbury,3/31 Clapham St,-37.7549,144.9979,6.5,u,2,2.0,1.0,0.0
Thornbury,35D Clapham St,-37.7544,144.998,6.5,h,3,3.0,2.0,349.0
Thornbury,171 Mansfield St,-37.7575,145.0128,6.5,h,3,3.0,1.0,381.0
Thornbury,292 Rathmines St,-37.7638,145.0182,6.5,h,3,3.0,1.0,517.0
Thornbury,10 Speight St,-37.7622,145.0074,6.5,h,3,3.0,1.0,447.0
Thornbury,140 Dundas St,-37.7541,145.016,6.5,h,2,2.0,1.0,502.0
Thornbury,199 Mansfield St,-37.7577,145.0151,6.5,u,1,1.0,1.0,948.0
Thornbury,1/44 Hammond St,-37.7639,145.0135,6.5,u,3,3.0,1.0,242.0
Thornbury,58 Leinster Gr,-37.7587,144.9881,6.5,t,2,2.0,2.0,158.0
Thornbury,5 Shaftesbury Pde,-37.7606,144.9995,6.5,h,2,2.0,1.0,317.0
Thornbury,68 Wilmoth St,-37.7629,145.0165,6.5,h,2,3.0,1.0,330.0
Viewbank,8 Graham Rd,-37.743,145.0839,13.8,h,3,3.0,1.0,667.0
Viewbank,23 Kuranga Rd,-37.7317,145.0952,13.8,h,4,4.0,2.0,863.0
Viewbank,6 Dawn Ct,-37.7355,145.0928,13.8,h,4,4.0,2.0,619.0
Viewbank,9 Rockaway Dr,-37.7308,145.0932,13.8,h,4,4.0,2.0,780.0
Watsonia,60 Orana Dr,-37.713,145.0894,14.9,h,3,3.0,1.0,555.0
Watsonia,5 Regis Ct,-37.705,145.0825,14.9,h,5,5.0,1.0,545.0
Watsonia,12 Black St,-37.711,145.08100000000005,14.9,h,4,4.0,2.0,729.0
Watsonia,2/42 Wattle Dr,-37.716,145.0769,14.9,h,3,3.0,1.0,245.0
Watsonia,25 Bungay St,-37.7054,145.0809,14.9,h,4,4.0,1.0,696.0
Watsonia,8 Castlereagh Pl,-37.7031,145.0773,14.9,h,3,3.0,1.0,312.0
Watsonia,5 Daours Ct,-37.7154,145.0777,14.9,h,4,4.0,2.0,585.0
Watsonia,25 High St,-37.7075,145.0807,14.9,h,3,3.0,1.0,775.0
West Footscray,61 Clive St,-37.798,144.8728,8.2,h,4,4.0,2.0,523.0
West Footscray,4/8 Margot St,-37.8088,144.8715,8.2,h,2,2.0,1.0,0.0
West Footscray,6/350 Somerville Rd,-37.8109,144.8684,8.2,h,2,2.0,1.0,2701.0
West Footscray,2/663 Barkly St,-37.7968,144.8708,8.2,u,3,2.0,1.0,183.0
West Footscray,4/667 Barkly St,-37.7971,144.8703,8.2,u,1,1.0,1.0,60.0
West Footscray,17 Braid St,-37.804,144.8772,8.2,h,2,2.0,1.0,452.0
West Footscray,17/24 Dongola Rd,-37.7928,144.8811,8.2,t,3,3.0,1.0,203.0
West Footscray,10 Neil St,-37.7969,144.8647,8.2,h,4,4.0,1.0,528.0
West Footscray,15 Rupert St,-37.7994,144.8763,8.2,h,4,4.0,2.0,525.0
West Footscray,25 Tucker St,-37.7916,144.8762,8.2,h,3,3.0,1.0,334.0
West Footscray,16 Dove St,-37.7963,144.8801,8.2,h,3,3.0,1.0,218.0
West Footscray,4/38 Hampton Pde,-37.8062,144.8665,8.2,u,2,2.0,1.0,1059.0
West Footscray,16 Hope St,-37.7916,144.8715,8.2,h,3,3.0,1.0,370.0
West Footscray,91 Suffolk St,-37.7903,144.8703,8.2,h,2,2.0,1.0,401.0
West Footscray,106 Summerhill Rd,-37.7961,144.8815,8.2,h,3,3.0,1.0,330.0
West Footscray,4/624 Barkly St,-37.7968,144.8735,8.2,u,2,2.0,1.0,117.0
West Footscray,1 Dongola Rd,-37.7922,144.8818,8.2,h,3,3.0,1.0,325.0
West Footscray,14 Stanhope St,-37.7955,144.8713,8.2,h,3,3.0,1.0,318.0
West Footscray,8/132 Rupert St,-37.798,144.8672,8.2,u,1,1.0,1.0,0.0
Williamstown,44 Electra St,-37.861,144.8985,8.0,h,4,4.0,2.0,450.0
Williamstown,8 Jobson St,-37.8575,144.8922,8.0,h,3,3.0,2.0,292.0
Williamstown,73a Victoria St,-37.8622,144.8884,8.0,h,4,4.0,3.0,324.0
Williamstown,2/77 Dover Rd,-37.8536,144.8981,8.0,u,2,2.0,1.0,0.0
Williamstown,8 Princes St,-37.8526,144.895,8.0,h,3,3.0,1.0,308.0
Williamstown,35 Railway Pl,-37.8651,144.8986,8.0,h,3,3.0,1.0,273.0
Williamstown,2/170 Cecil St,-37.8602,144.8997,8.0,h,2,2.0,1.0,447.0
Williamstown,10 Crofton Dr,-37.8629,144.8781,8.0,h,5,5.0,3.0,531.0
Williamstown,60 Merrett Dr,-37.8579,144.8786,8.0,h,4,4.0,2.0,551.0
Williamstown,8/97 Verdon St,-37.8589,144.8921,8.0,u,2,2.0,1.0,0.0
Williamstown,2/47 Power St,-37.8546,144.8883,8.0,h,2,2.0,1.0,160.0
Williamstown,12/53 Morris St,-37.8685,144.9058,8.0,u,2,2.0,1.0,0.0
Williamstown,9/99 Verdon St,-37.8588,144.8919,8.0,u,2,2.0,1.0,0.0
Williamstown,6 Caspian Tce,-37.8566,144.8737,8.0,h,4,4.0,3.0,183.0
Williamstown,240 Coogee La,-37.8629,144.8896,8.0,h,3,3.0,2.0,184.0
Williamstown,15 Kingshott Cl,-37.8617,144.8786,8.0,h,4,4.0,3.0,450.0
Williamstown,165 Osborne St,-37.8657,144.8942,8.0,h,4,4.0,2.0,260.0
Yarraville,76 Castlemaine St,-37.8143,144.8883,7.0,h,3,3.0,1.0,212.0
